,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
184,1918-ZBFQJ,Female,0,0,0,13,1,No,Fiber optic,No,1,1,0,0,0,Month-to-month,1,Electronic check,79.25,1111.65,1
185,1024-GUALD,Female,0,1,0,1,0,No phone service,DSL,No,0,0,0,0,0,Month-to-month,1,Electronic check,24.8,24.8,1
186,4827-USJHP,Male,0,0,0,20,1,No,DSL,No,1,0,0,0,0,Month-to-month,1,Mailed check,51.8,1023.85,0
187,8167-GJLRN,Male,0,0,0,3,0,No phone service,DSL,No,0,0,1,0,0,Month-to-month,0,Electronic check,30.4,82.15,0
188,0956-SYCWG,Female,0,0,0,13,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,19.65,244.8,0
189,8017-UVSZU,Female,0,1,0,40,1,Yes,DSL,No,1,0,0,0,0,Month-to-month,0,Credit card (automatic),56.6,2379.1,0
190,7100-FQPRV,Male,0,1,1,43,1,Yes,DSL,Yes,0,0,1,0,1,One year,1,Credit card (automatic),71.9,3173.35,0
191,2472-OVKUP,Male,0,1,0,6,1,No,Fiber optic,No,1,1,0,0,1,Month-to-month,1,Electronic check,91.0,531,1
192,2984-RGEYA,Female,0,1,1,69,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.75,1375.4,0
193,9680-NIAUV,Female,0,1,1,72,1,Yes,Fiber optic,Yes,1,1,0,1,1,Two year,0,Credit card (automatic),109.7,8129.3,0
194,2146-EGVDT,Male,0,1,1,59,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.3,1192.7,0
195,2604-IJPDU,Female,0,1,0,20,1,No,Fiber optic,Yes,1,0,1,1,0,Month-to-month,1,Electronic check,96.55,1901.65,0
196,9178-JHUVJ,Male,0,1,1,24,1,Yes,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),24.1,587.4,0
197,6168-YBYNP,Male,0,0,0,59,1,Yes,Fiber optic,No,1,1,1,1,1,Month-to-month,1,Electronic check,111.35,6519.75,0
198,7255-SSFBC,Male,0,1,1,72,1,Yes,Fiber optic,No,1,1,1,1,1,Two year,1,Bank transfer (automatic),112.25,8041.65,0
199,3645-DEYGF,Male,0,0,1,1,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.75,20.75,0
200,9323-HGFWY,Female,0,1,0,27,1,No,Fiber optic,Yes,0,0,1,1,1,One year,1,Credit card (automatic),101.9,2681.15,0
201,8544-GOQSH,Female,0,0,0,14,1,No,Fiber optic,No,1,0,1,0,0,Month-to-month,1,Credit card (automatic),80.05,1112.3,0
202,3363-DTIVD,Male,0,1,1,71,1,Yes,Fiber optic,Yes,0,1,0,1,1,Two year,0,Electronic check,105.55,7405.5,0
203,7018-WBJNK,Male,0,0,1,13,1,No,Fiber optic,No,0,0,0,1,0,Month-to-month,1,Credit card (automatic),78.3,1033.95,0
204,9142-KZXOP,Male,0,0,0,44,1,No,Fiber optic,No,0,0,0,0,0,Month-to-month,0,Credit card (automatic),68.85,2958.95,0
205,7674-YTAFD,Female,0,0,0,33,1,No,Fiber optic,No,1,0,1,0,0,One year,1,Bank transfer (automatic),79.95,2684.85,0
206,6348-SNFUS,Male,0,1,1,72,0,No phone service,DSL,Yes,1,1,1,0,1,Two year,1,Credit card (automatic),55.45,4179.2,0
207,1285-OKIPP,Male,0,0,0,1,1,No,Fiber optic,No,0,0,0,0,1,Month-to-month,0,Electronic check,79.9,79.9,1
208,7825-ECJRF,Female,0,0,0,19,1,No,Fiber optic,Yes,0,1,1,1,1,Month-to-month,1,Electronic check,106.6,1934.45,1
209,1347-KTTTA,Male,0,1,0,64,1,No,Fiber optic,No,1,1,1,1,1,One year,1,Credit card (automatic),102.45,6654.1,0
210,7841-TZDMQ,Male,0,0,0,2,1,No,DSL,No,0,0,0,0,0,Month-to-month,1,Credit card (automatic),46.0,84.5,1
211,4195-NZGTA,Female,0,0,0,1,0,No phone service,DSL,No,0,0,0,0,0,Month-to-month,0,Electronic check,25.25,25.25,0
212,7157-SMCFK,Male,0,0,1,61,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.75,1124.2,0
213,4709-LKHYG,Female,0,1,1,29,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,20.0,540.05,0
214,2504-DSHIH,Male,1,1,0,23,1,Yes,Fiber optic,No,0,0,0,0,1,Month-to-month,0,Electronic check,86.8,1975.85,0
215,0699-NDKJM,Female,0,1,0,57,0,No phone service,DSL,Yes,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),58.75,3437.45,0
216,9286-BHDQG,Male,0,1,1,72,0,No phone service,DSL,Yes,1,1,1,0,0,Two year,0,Credit card (automatic),45.25,3139.8,0
217,0230-WEQUW,Male,0,1,0,66,0,No phone service,DSL,Yes,1,1,1,1,0,Two year,1,Bank transfer (automatic),56.6,3789.2,0
218,2040-LDIWQ,Male,0,1,1,65,1,Yes,DSL,No,1,1,1,1,1,Two year,1,Bank transfer (automatic),84.2,5324.5,0
219,6496-JDSSB,Female,0,0,0,8,1,No,Fiber optic,No,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),80.0,624.6,0
220,9408-SSNVZ,Female,0,0,0,4,1,No,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Electronic check,70.15,268.35,1
221,4443-EMBNA,Female,0,1,0,71,1,Yes,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),24.75,1836.9,0
222,6469-MRVET,Male,0,1,1,1,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Electronic check,20.2,20.2,0
223,0742-MOABM,Male,0,1,0,4,1,No,DSL,No,0,0,1,0,0,Month-to-month,0,Mailed check,50.05,179.35,1
224,5961-VUSRV,Female,0,0,0,12,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),19.35,219.35,0
225,6778-JFCMK,Male,0,0,0,24,0,No phone service,DSL,Yes,0,0,0,1,1,One year,1,Mailed check,50.6,1288.75,0
226,6341-JVQGF,Female,0,1,1,31,1,No,DSL,Yes,0,1,1,1,1,One year,1,Mailed check,81.15,2545.75,0
227,2232-DMLXU,Female,0,1,0,1,1,No,DSL,No,0,0,0,1,0,Month-to-month,0,Mailed check,55.2,55.2,1
228,4811-JBUVU,Male,0,0,0,30,1,Yes,Fiber optic,No,0,0,1,0,1,Month-to-month,1,Credit card (automatic),89.9,2723.15,0
229,0945-TSONX,Female,0,1,1,47,1,Yes,DSL,Yes,1,0,1,1,1,Two year,1,Credit card (automatic),85.3,4107.25,0
230,2651-ZCBXV,Male,0,0,0,54,1,Yes,Fiber optic,Yes,1,0,1,1,1,Two year,1,Credit card (automatic),108.0,5760.65,0
231,3316-UWXUY,Male,0,0,0,50,1,No,Fiber optic,Yes,1,0,1,0,1,Month-to-month,1,Credit card (automatic),93.5,4747.5,0
232,8937-RDTHP,Male,0,0,0,1,1,No,Fiber optic,Yes,0,0,0,0,1,Month-to-month,1,Mailed check,84.6,84.6,1
233,7083-MIOPC,Female,0,0,0,72,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.25,1566.9,0
234,1984-GPTEH,Female,0,0,0,29,1,Yes,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,25.15,702,0
235,1251-KRREG,Male,0,0,0,2,1,Yes,DSL,No,1,0,0,0,0,Month-to-month,1,Mailed check,54.4,114.1,1
236,0621-JFHOL,Female,0,0,0,10,0,No phone service,DSL,No,0,0,1,0,0,Two year,1,Mailed check,29.6,299.05,0
237,9903-LYSAB,Male,0,1,0,18,1,Yes,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Electronic check,73.15,1305.95,0
238,0094-OIFMO,Female,1,0,0,11,1,No,Fiber optic,No,1,0,0,1,1,Month-to-month,1,Electronic check,95.0,1120.3,1
239,9227-UAQFT,Male,0,0,0,16,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.75,284.35,0
240,7301-ABVAD,Female,0,0,0,72,1,Yes,DSL,No,1,1,1,1,1,Two year,0,Bank transfer (automatic),86.6,6350.5,0
241,6614-FHDBO,Male,0,0,0,72,1,Yes,Fiber optic,No,1,1,1,1,1,Two year,0,Bank transfer (automatic),109.2,7878.3,0
242,7576-ASEJU,Female,0,1,1,41,1,No,DSL,Yes,0,0,1,1,1,One year,1,Credit card (automatic),74.7,3187.65,0
243,9058-HRZSV,Female,1,1,0,65,1,No,Fiber optic,Yes,1,1,0,0,1,Month-to-month,0,Electronic check,94.4,6126.15,0
244,4522-AKYLR,Female,1,0,0,13,1,No,DSL,No,1,1,0,0,0,Month-to-month,1,Electronic check,54.8,731.3,0
245,0221-WMXNQ,Male,1,0,0,4,1,No,Fiber optic,Yes,0,0,0,0,0,Month-to-month,0,Electronic check,75.35,273.4,0
246,0303-UNCIP,Male,0,0,0,41,1,Yes,DSL,No,0,1,0,0,1,One year,0,Mailed check,65.0,2531.8,0
247,9947-OTFQU,Male,1,0,0,15,1,No,Fiber optic,No,1,0,0,0,0,Month-to-month,1,Electronic check,74.4,1074.3,1
248,0322-YINQP,Male,0,0,0,1,1,No,DSL,Yes,0,0,0,0,0,Month-to-month,1,Mailed check,48.55,48.55,1
249,0959-WHOKV,Male,0,0,0,42,1,Yes,Fiber optic,Yes,1,1,0,0,1,One year,1,Electronic check,99.0,4298.45,0
250,4075-JFPGR,Female,0,1,0,51,1,No,Fiber optic,Yes,1,1,0,1,0,One year,1,Electronic check,93.5,4619.55,0
251,4629-NRXKX,Female,0,1,1,2,1,No,Fiber optic,No,0,0,0,0,0,Month-to-month,0,Electronic check,70.4,147.15,1
252,9514-JDSKI,Male,1,1,0,1,0,No phone service,DSL,No,1,0,0,1,0,Month-to-month,0,Electronic check,40.2,40.2,1
253,3282-ZISZV,Male,0,0,1,32,1,Yes,DSL,No,1,1,1,1,1,One year,0,Credit card (automatic),83.7,2633.3,0
254,3675-YDUPJ,Male,0,0,0,10,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.85,193.05,0
255,4111-BNXIF,Female,0,1,1,67,0,No phone service,DSL,No,1,1,1,1,1,Two year,1,Electronic check,59.55,4103.9,0
256,7017-VFHAY,Female,0,1,1,61,1,Yes,Fiber optic,Yes,1,1,1,1,1,Two year,0,Credit card (automatic),115.1,7008.15,0
257,6655-LHBYW,Male,0,0,0,50,1,Yes,Fiber optic,Yes,1,1,1,1,1,One year,0,Credit card (automatic),114.35,5791.1,0
258,4959-JOSRX,Female,0,1,0,2,1,No,DSL,No,0,0,0,0,0,Month-to-month,1,Credit card (automatic),44.6,80.55,1
259,5046-NUHWD,Female,1,1,0,29,0,No phone service,DSL,Yes,0,1,0,0,1,Month-to-month,1,Electronic check,45.0,1228.65,0
260,7273-TEFQD,Male,1,0,0,3,0,No phone service,DSL,No,0,1,0,0,1,Month-to-month,1,Electronic check,41.15,132.2,1
261,3606-TWKGI,Male,1,0,0,13,1,Yes,Fiber optic,No,1,1,0,1,1,Month-to-month,1,Electronic check,106.9,1364.3,1
262,7529-ZDFXI,Male,1,1,0,57,1,Yes,Fiber optic,No,1,0,0,0,1,Month-to-month,1,Electronic check,89.85,4925.35,0
263,7605-BDWDC,Female,0,0,0,31,0,No phone service,DSL,Yes,1,0,1,0,1,Two year,1,Bank transfer (automatic),49.85,1520.1,0
264,1950-KSVVJ,Female,0,1,0,45,1,Yes,Fiber optic,Yes,1,1,1,1,1,One year,0,Mailed check,113.3,5032.25,0
265,0123-CRBRT,Female,0,1,1,61,1,Yes,DSL,Yes,1,1,1,1,1,Two year,0,Mailed check,88.1,5526.75,0
266,6292-TOSSS,Male,0,0,0,50,1,Yes,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),24.9,1195.25,0
267,3197-ARFOY,Female,1,0,0,19,1,No,Fiber optic,Yes,1,0,1,1,1,Month-to-month,1,Mailed check,105.0,2007.25,0
268,6323-AYBRX,Male,0,0,0,59,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.35,1099.6,1
269,7014-ZZXAW,Female,0,1,0,71,1,Yes,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),24.25,1732.95,0
270,4385-GZQXV,Female,1,0,0,16,1,No,Fiber optic,No,0,0,1,1,1,Month-to-month,1,Electronic check,94.45,1511.2,1
271,7633-MVPUY,Male,0,1,0,57,1,No,DSL,Yes,1,0,1,0,0,Two year,1,Electronic check,59.75,3450.15,0
272,6366-ZGQGL,Male,0,0,0,1,0,No phone service,DSL,No,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),24.8,24.8,1
273,4716-HHKQH,Male,1,1,0,20,1,Yes,Fiber optic,No,1,0,1,1,1,Month-to-month,0,Electronic check,107.05,2172.05,0
274,5940-AHUHD,Male,0,0,0,1,1,No,Fiber optic,No,0,0,0,0,0,Month-to-month,0,Mailed check,70.6,70.6,1
275,6432-TWQLB,Male,0,1,0,5,1,Yes,Fiber optic,No,1,0,1,0,0,Month-to-month,1,Electronic check,85.4,401.1,1
276,4484-GLZOU,Female,0,1,0,52,1,Yes,Fiber optic,No,1,1,0,1,1,Month-to-month,1,Electronic check,105.05,5624.85,1
277,3179-GBRWV,Male,1,1,0,21,1,No,DSL,Yes,1,0,0,0,1,Month-to-month,1,Bank transfer (automatic),64.95,1339.8,0
278,8645-KWHJO,Male,0,0,0,14,0,No phone service,DSL,No,0,1,1,1,1,Month-to-month,1,Electronic check,55.0,771.95,0
279,4130-MZLCC,Female,0,0,0,5,1,No,DSL,No,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),50.55,244.75,0
280,0314-TKOSI,Female,0,0,0,6,1,No,DSL,Yes,1,0,0,0,0,Month-to-month,0,Mailed check,55.15,322.9,0
281,8229-MYEJZ,Female,0,0,0,10,1,No,DSL,No,1,0,0,0,0,Month-to-month,0,Electronic check,51.2,498.25,0
282,2080-SRCDE,Female,0,0,1,1,1,Yes,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,25.4,25.4,0
283,9577-WJVCQ,Female,0,0,0,68,1,Yes,DSL,Yes,0,0,0,0,0,Month-to-month,0,Mailed check,54.45,3687.75,0
284,9512-UIBFX,Male,0,1,1,18,1,No,Fiber optic,No,0,1,0,1,1,Month-to-month,0,Mailed check,95.15,1779.95,1
285,6202-DYYFX,Female,0,0,0,22,1,Yes,Fiber optic,No,0,0,0,0,0,One year,1,Credit card (automatic),76.0,1783.6,0
286,3808-HFKDE,Female,0,0,0,20,1,No,DSL,No,0,0,0,0,0,Month-to-month,1,Electronic check,44.35,927.15,0
287,5583-SXDAG,Male,0,1,0,1,1,No,Fiber optic,No,0,0,0,0,0,Month-to-month,0,Electronic check,70.0,70,1
288,3488-PGMQJ,Male,1,0,0,8,1,No,Fiber optic,No,1,0,0,0,0,Month-to-month,1,Electronic check,74.5,606.55,1
289,3580-REOAC,Male,0,0,0,10,1,No,DSL,No,0,0,0,0,0,Month-to-month,1,Credit card (automatic),44.85,435.4,1
290,7534-BFESC,Male,1,0,0,24,1,Yes,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Electronic check,76.1,1712.7,1
291,3727-OWVYD,Male,0,0,0,35,1,No,DSL,Yes,1,1,0,0,0,One year,0,Mailed check,61.2,2021.2,0
292,2294-SALNE,Male,0,1,1,23,1,No,Fiber optic,No,1,1,1,0,0,One year,0,Mailed check,86.8,1940.8,0
293,4847-TAJYI,Female,1,0,0,6,1,No,Fiber optic,No,0,0,0,1,1,Month-to-month,1,Electronic check,89.35,567.8,0
294,1563-IWQEX,Female,0,0,0,12,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.7,220.35,0
295,8203-XJZRC,Male,0,0,0,1,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.25,20.25,0
296,6556-DBKZF,Female,0,1,1,71,1,No,Fiber optic,No,0,1,0,0,0,Two year,0,Electronic check,76.05,5436.45,0
297,6851-WEFYX,Male,1,1,0,35,1,Yes,Fiber optic,No,0,1,0,1,1,Month-to-month,1,Electronic check,100.8,3437.5,0
298,2985-JUUBZ,Male,0,1,1,40,1,Yes,DSL,No,0,1,0,1,1,Month-to-month,1,Electronic check,74.55,3015.75,0
299,6390-DSAZX,Female,0,0,1,1,1,No,Fiber optic,Yes,0,0,0,0,0,Month-to-month,1,Mailed check,73.6,73.6,1
300,0895-LMRSF,Male,0,0,0,23,1,No,DSL,No,0,0,0,1,1,One year,1,Bank transfer (automatic),64.9,1509.8,0
301,8098-LLAZX,Female,1,0,0,4,1,Yes,Fiber optic,No,0,0,0,1,1,Month-to-month,1,Electronic check,95.45,396.1,1
302,8266-VBFQL,Male,0,0,0,4,1,No,Fiber optic,No,0,1,1,0,1,Month-to-month,1,Electronic check,90.4,356.65,0
303,8181-YHCMF,Female,0,1,1,68,0,No phone service,DSL,No,1,1,1,1,1,Two year,0,Credit card (automatic),60.3,4109,0
304,2240-HSJQD,Male,0,0,1,38,1,Yes,Fiber optic,No,1,0,0,0,0,Month-to-month,1,Mailed check,81.85,3141.7,0
305,1248-DYXUB,Male,0,1,1,52,1,Yes,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,24.8,1229.1,0
306,0265-EDXBD,Male,1,1,0,32,1,Yes,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Electronic check,74.9,2303.35,1
307,4115-BNPJY,Male,0,1,1,29,1,No,DSL,No,0,1,1,1,1,Two year,0,Mailed check,75.55,2054.4,0
308,3167-SNQPL,Male,1,1,1,38,1,Yes,Fiber optic,No,1,0,0,1,1,Month-to-month,0,Electronic check,101.15,3741.85,0
309,4091-TVOCN,Male,0,0,1,48,1,Yes,DSL,Yes,0,1,0,1,1,One year,1,Credit card (automatic),78.75,3682.45,0
310,1098-TDVUQ,Female,0,0,0,1,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),19.25,19.25,0
311,7277-OZCGZ,Female,0,0,0,22,1,No,Fiber optic,Yes,0,0,1,0,1,Month-to-month,1,Electronic check,89.05,1886.25,0
312,1557-EMYVT,Female,0,0,0,43,1,Yes,Fiber optic,Yes,1,1,1,1,1,Two year,0,Credit card (automatic),115.05,4895.1,0
313,2799-ARNLO,Female,1,1,0,5,1,No,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Electronic check,69.35,341.6,0
314,7563-BIUPC,Male,0,0,0,5,1,No,Fiber optic,No,0,0,0,1,0,Month-to-month,1,Electronic check,80.6,415.55,1
315,5027-YOCXN,Male,0,1,1,51,1,Yes,Fiber optic,Yes,1,0,1,1,1,One year,0,Credit card (automatic),110.05,5686.4,0
316,3973-SKMLN,Male,0,0,0,71,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),19.9,1355.1,0
317,2321-OMBXY,Female,0,1,1,38,1,No,DSL,Yes,1,0,1,1,1,One year,0,Credit card (automatic),80.3,3058.65,1
318,2840-XANRC,Male,1,1,0,24,1,No,Fiber optic,No,0,1,0,1,1,Month-to-month,1,Electronic check,93.15,2231.05,1
319,6745-JEFZB,Male,0,1,0,35,1,Yes,Fiber optic,No,0,0,1,1,0,Month-to-month,1,Credit card (automatic),91.5,3236.35,0
320,5020-ZSTTY,Female,1,0,0,54,1,Yes,DSL,Yes,1,0,1,1,1,One year,0,Bank transfer (automatic),82.45,4350.1,1
321,9880-TDQAC,Female,0,1,1,72,0,No phone service,DSL,No,1,1,1,1,1,Two year,1,Electronic check,60.0,4264,0
322,8705-WZCYL,Male,0,0,0,1,1,No,DSL,No,0,0,0,0,0,Month-to-month,1,Electronic check,44.8,44.8,0
323,7102-JJVTX,Female,0,1,1,9,1,No,DSL,Yes,0,0,0,0,0,One year,0,Mailed check,48.6,422.3,0
324,8626-PTQGE,Male,0,0,0,69,0,No phone service,DSL,Yes,1,0,1,1,1,Two year,1,Bank transfer (automatic),60.05,4176.7,0
325,4983-CLMLV,Female,0,1,0,52,1,Yes,Fiber optic,No,1,0,1,1,1,Month-to-month,1,Credit card (automatic),102.7,5138.1,0
326,5701-YVSVF,Female,1,1,0,11,1,No,Fiber optic,No,0,0,1,1,0,Month-to-month,1,Electronic check,82.9,880.05,0
327,5804-LEPIM,Female,1,0,0,2,1,No,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Electronic check,70.35,139.05,1
328,5697-GOMBF,Female,1,1,1,28,0,No phone service,DSL,No,0,0,0,1,0,Month-to-month,1,Electronic check,35.9,973.65,0
329,2739-CACDQ,Female,1,0,0,17,1,Yes,Fiber optic,No,0,1,0,0,0,Month-to-month,1,Credit card (automatic),82.65,1470.05,0
330,9385-EHGDO,Female,0,1,1,35,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,19.85,739.35,0
331,9498-FIMXL,Female,0,0,0,8,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,19.2,161.95,0
332,2379-GYFLQ,Male,0,0,0,46,1,Yes,Fiber optic,No,1,1,0,1,0,One year,1,Credit card (automatic),94.9,4422.95,0
333,0122-OAHPZ,Female,0,0,0,7,1,Yes,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Electronic check,73.85,511.25,1
334,2868-SNELZ,Female,0,0,0,2,1,Yes,Fiber optic,No,0,1,0,0,0,Month-to-month,0,Mailed check,80.6,155.8,1
335,4322-RCYMT,Male,0,1,1,68,1,Yes,DSL,No,1,1,1,0,1,One year,1,Bank transfer (automatic),75.8,5293.95,1
336,6680-NENYN,Female,0,0,0,43,1,Yes,Fiber optic,No,1,1,0,1,1,Two year,1,Electronic check,104.6,4759.85,1
337,2088-IEBAU,Female,0,0,0,68,1,Yes,DSL,Yes,1,1,1,1,1,Two year,1,Electronic check,88.15,6148.45,0
338,7982-VCELR,Female,0,0,0,36,1,No,Fiber optic,No,1,0,0,1,1,Month-to-month,1,Credit card (automatic),94.8,3565.65,0
339,1343-EHPYB,Male,0,1,0,63,1,Yes,Fiber optic,No,1,1,0,1,1,Month-to-month,1,Electronic check,103.4,6603,1
340,6035-BXTTY,Female,1,0,0,32,1,No,DSL,No,1,0,1,0,0,Month-to-month,0,Bank transfer (automatic),54.65,1830.1,0
341,6885-PKOAM,Female,0,1,0,71,1,Yes,DSL,Yes,1,1,1,1,1,Two year,0,Credit card (automatic),85.75,6223.8,0
342,7520-HQWJU,Female,0,1,1,66,1,Yes,DSL,Yes,1,1,0,0,0,Month-to-month,1,Bank transfer (automatic),67.45,4508.65,0
343,9639-BUJXT,Male,0,0,0,63,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.5,1328.15,0
344,5924-SNGKP,Female,0,0,1,41,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),20.25,865,0
345,0021-IKXGC,Female,1,0,0,1,1,Yes,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Electronic check,72.1,72.1,0
346,2034-GDRCN,Female,0,0,0,2,1,No,Fiber optic,No,0,0,0,1,1,Month-to-month,1,Electronic check,90.4,168.2,1
347,8966-SNIZF,Female,0,1,0,70,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.45,1303.5,0
348,6243-OZGFH,Female,0,0,0,23,0,No phone service,DSL,No,0,0,0,1,1,Month-to-month,1,Electronic check,44.95,996.85,0
349,4654-DLAMQ,Female,1,1,0,64,1,No,Fiber optic,Yes,1,1,0,0,1,One year,0,Bank transfer (automatic),97.0,6430.9,0
350,0513-RBGPE,Male,0,1,1,37,1,Yes,DSL,Yes,0,1,1,0,0,Two year,1,Credit card (automatic),62.8,2278.75,0
351,5160-UXJED,Male,0,0,1,17,1,No,DSL,No,0,0,0,0,0,One year,0,Mailed check,44.6,681.4,0
352,4115-NZRKS,Female,1,0,0,7,1,No,Fiber optic,No,0,0,0,1,1,Month-to-month,1,Electronic check,89.15,574.35,0
353,0219-YTZUE,Male,0,1,1,4,1,Yes,Fiber optic,No,1,1,0,0,0,Month-to-month,1,Bank transfer (automatic),84.8,371.9,1
354,0623-IIHUG,Female,1,0,0,21,0,No phone service,DSL,Yes,0,0,0,1,0,Month-to-month,1,Electronic check,41.9,840.1,1
355,4572-DVCGN,Female,0,0,0,10,1,No,Fiber optic,No,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),80.25,846,1
356,3351-NGXYI,Female,1,0,0,16,1,Yes,DSL,Yes,0,0,0,0,0,Month-to-month,1,Electronic check,54.1,889,0
357,8984-EYLLL,Male,0,1,0,64,1,Yes,Fiber optic,No,1,0,1,1,1,Two year,1,Electronic check,105.25,6823.4,0
